status,status_desc,road_name,时间,路况描述
1,双向畅通,雨阳街,2023-03-19 14:01:03,雨阳街：双向畅通。
1,双向畅通,革新街,2023-03-19 14:01:03,革新街：双向畅通。
1,双向畅通,马家街,2023-03-19 14:01:03,马家街：双向畅通。
1,自南向北畅通,黑山街,2023-03-19 14:01:03,黑山街：自南向北畅通。
1,自西向东畅通,龙江街,2023-03-19 14:01:03,龙江街：自西向东畅通。
1,自南向北畅通,中和街,2023-03-19 14:21:14,中和街：自南向北畅通。
1,畅通,中山路,2023-03-19 14:21:14,"中山路：畅通；北向南,从香康街到公滨路行驶缓慢。"
1,双向畅通,中山路辅路,2023-03-19 14:21:14,中山路辅路：双向畅通。
1,双向畅通,人和胡同,2023-03-19 14:21:14,人和胡同：双向畅通。
1,畅通,人和街,2023-03-19 14:21:15,人和街：畅通。
1,自北向南畅通,光芒街,2023-03-19 14:21:15,光芒街：自北向南畅通。
1,自西向东畅通,分部街,2023-03-19 14:21:15,分部街：自西向东畅通。
1,双向畅通,士课街,2023-03-19 14:21:15,士课街：双向畅通。
1,双向畅通,崇德街,2023-03-19 14:21:15,崇德街：双向畅通。
1,自东向西畅通,巴山街,2023-03-19 14:21:15,巴山街：自东向西畅通。
1,双向畅通,巴陵街,2023-03-19 14:21:16,巴陵街：双向畅通。
1,双向畅通,建新街,2023-03-19 14:21:16,建新街：双向畅通。
1,双向畅通,建设街,2023-03-19 14:21:16,建设街：双向畅通。
1,自北向南畅通,新永和街,2023-03-19 14:21:16,新永和街：自北向南畅通。
1,双向畅通,果戈里大街,2023-03-19 14:21:16,果戈里大街：双向畅通。
1,自北向南畅通,比乐街,2023-03-19 14:21:16,比乐街：自北向南畅通。
1,双向畅通,永和街,2023-03-19 14:21:17,永和街：双向畅通。
1,双向畅通,河沟街,2023-03-19 14:21:17,河沟街：双向畅通。
1,自南向北畅通,河渠街,2023-03-19 14:21:17,河渠街：自南向北畅通。
1,自北向南畅通,洁净街,2023-03-19 14:21:17,洁净街：自北向南畅通。
1,自东向西畅通,芦家街,2023-03-19 14:21:17,芦家街：自东向西畅通。
1,双向畅通,花园街,2023-03-19 14:21:17,花园街：双向畅通。
1,自西向东畅通,阿什河街,2023-03-19 14:21:18,阿什河街：自西向东畅通。
1,双向畅通,雨阳街,2023-03-19 14:21:18,雨阳街：双向畅通。
1,双向畅通,革新街,2023-03-19 14:21:18,革新街：双向畅通。
1,双向畅通,马家街,2023-03-19 14:21:19,马家街：双向畅通。
1,自南向北畅通,黑山街,2023-03-19 14:21:19,黑山街：自南向北畅通。
1,自西向东畅通,龙江街,2023-03-19 14:21:19,龙江街：自西向东畅通。
1,自南向北畅通,中和街,2023-03-19 14:42:55,中和街：自南向北畅通。
1,畅通,中山路,2023-03-19 14:42:56,中山路：畅通。
1,双向畅通,中山路辅路,2023-03-19 14:42:56,"中山路辅路：双向畅通；南向北,中山路附近拥堵。"
1,双向畅通,人和胡同,2023-03-19 14:42:56,人和胡同：双向畅通。
1,畅通,人和街,2023-03-19 14:42:57,人和街：畅通。
1,自北向南畅通,光芒街,2023-03-19 14:42:57,光芒街：自北向南畅通。
1,自西向东畅通,分部街,2023-03-19 14:42:57,分部街：自西向东畅通。
1,双向畅通,士课街,2023-03-19 14:42:57,士课街：双向畅通。
1,双向畅通,崇德街,2023-03-19 14:42:57,崇德街：双向畅通。
1,自东向西畅通,巴山街,2023-03-19 14:42:58,巴山街：自东向西畅通。
1,双向畅通,巴陵街,2023-03-19 14:42:58,巴陵街：双向畅通。
2,自东向西轻微拥堵；自西向东畅通,建新街,2023-03-19 14:42:58,"建新街：自东向西轻微拥堵；自西向东畅通；东向西,从中和街到人和街行驶缓慢。"
1,双向畅通,建设街,2023-03-19 14:42:58,建设街：双向畅通。
1,自北向南畅通,新永和街,2023-03-19 14:42:58,新永和街：自北向南畅通。
1,双向畅通,果戈里大街,2023-03-19 14:42:59,果戈里大街：双向畅通。
1,自北向南畅通,比乐街,2023-03-19 14:42:59,比乐街：自北向南畅通。
1,双向畅通,永和街,2023-03-19 14:42:59,永和街：双向畅通。
1,双向畅通,河沟街,2023-03-19 14:42:59,"河沟街：双向畅通；西向北,从红军街辅路到建设街行驶缓慢。"
1,自南向北畅通,河渠街,2023-03-19 14:42:59,河渠街：自南向北畅通。
1,自北向南畅通,洁净街,2023-03-19 14:42:59,洁净街：自北向南畅通。
1,自东向西畅通,芦家街,2023-03-19 14:43:00,芦家街：自东向西畅通。
1,双向畅通,花园街,2023-03-19 14:43:00,花园街：双向畅通。
1,自西向东畅通,阿什河街,2023-03-19 14:43:00,阿什河街：自西向东畅通。
1,双向畅通,雨阳街,2023-03-19 14:43:00,雨阳街：双向畅通。
1,双向畅通,革新街,2023-03-19 14:43:00,"革新街：双向畅通；西向东,从分部街到文教街行驶缓慢。"
2,双向畅通,马家街,2023-03-19 14:43:00,马家街：双向畅通。
1,自南向北畅通,黑山街,2023-03-19 14:43:00,黑山街：自南向北畅通。
1,自西向东畅通,龙江街,2023-03-19 14:43:01,龙江街：自西向东畅通。
1,自南向北畅通,中和街,2023-03-19 15:03:13,中和街：自南向北畅通。
1,畅通,中山路,2023-03-19 15:03:13,中山路：畅通。
1,双向畅通,中山路辅路,2023-03-19 15:03:14,中山路辅路：双向畅通。
1,双向畅通,人和胡同,2023-03-19 15:03:14,人和胡同：双向畅通。
1,畅通,人和街,2023-03-19 15:03:14,人和街：畅通。
1,自北向南畅通,光芒街,2023-03-19 15:03:14,光芒街：自北向南畅通。
1,自西向东畅通,分部街,2023-03-19 15:03:14,分部街：自西向东畅通。
1,双向畅通,士课街,2023-03-19 15:03:14,士课街：双向畅通。
1,双向畅通,崇德街,2023-03-19 15:03:15,崇德街：双向畅通。
1,自东向西畅通,巴山街,2023-03-19 15:03:15,巴山街：自东向西畅通。
1,双向畅通,巴陵街,2023-03-19 15:03:15,巴陵街：双向畅通。
2,双向畅通,建新街,2023-03-19 15:03:16,建新街：双向畅通。
1,双向畅通,建设街,2023-03-19 15:03:16,建设街：双向畅通。
1,自北向南畅通,新永和街,2023-03-19 15:03:17,新永和街：自北向南畅通。
1,双向畅通,果戈里大街,2023-03-19 15:03:17,"果戈里大街：双向畅通；东向西,从银行街到一曼街拥堵。"
1,自北向南畅通,比乐街,2023-03-19 15:03:17,比乐街：自北向南畅通。
1,双向畅通,永和街,2023-03-19 15:03:17,永和街：双向畅通。
1,双向畅通,河沟街,2023-03-19 15:03:17,河沟街：双向畅通。
1,自南向北畅通,河渠街,2023-03-19 15:03:17,河渠街：自南向北畅通。
1,自北向南畅通,洁净街,2023-03-19 15:03:18,洁净街：自北向南畅通。
1,自东向西畅通,芦家街,2023-03-19 15:03:18,芦家街：自东向西畅通。
1,双向畅通,花园街,2023-03-19 15:03:18,花园街：双向畅通。
1,自西向东畅通,阿什河街,2023-03-19 15:03:18,阿什河街：自西向东畅通。
1,双向畅通,雨阳街,2023-03-19 15:03:18,雨阳街：双向畅通。
1,双向畅通,革新街,2023-03-19 15:03:19,革新街：双向畅通。
1,双向畅通,马家街,2023-03-19 15:03:19,马家街：双向畅通。
1,自南向北畅通,黑山街,2023-03-19 15:03:19,黑山街：自南向北畅通。
1,自西向东畅通,龙江街,2023-03-19 15:03:19,龙江街：自西向东畅通。
1,自南向北畅通,中和街,2023-03-19 15:23:31,中和街：自南向北畅通。
1,畅通,中山路,2023-03-19 15:23:31,"中山路：畅通；北向南,赣水路附近行驶缓慢。"
1,双向畅通,中山路辅路,2023-03-19 15:23:31,中山路辅路：双向畅通。
1,双向畅通,人和胡同,2023-03-19 15:23:31,人和胡同：双向畅通。
1,畅通,人和街,2023-03-19 15:23:31,人和街：畅通。
1,自北向南畅通,光芒街,2023-03-19 15:23:32,光芒街：自北向南畅通。
1,自西向东畅通,分部街,2023-03-19 15:23:32,分部街：自西向东畅通。
1,双向畅通,士课街,2023-03-19 15:23:32,士课街：双向畅通。
1,双向畅通,崇德街,2023-03-19 15:23:32,崇德街：双向畅通。
1,自东向西畅通,巴山街,2023-03-19 15:23:32,巴山街：自东向西畅通。
1,双向畅通,巴陵街,2023-03-19 15:23:32,巴陵街：双向畅通。
2,自东向西轻微拥堵；自西向东畅通,建新街,2023-03-19 15:23:33,"建新街：自东向西轻微拥堵；自西向东畅通；东向西,从宣德街到人和街拥堵。"
1,双向畅通,建设街,2023-03-19 15:23:33,建设街：双向畅通。
1,自北向南畅通,新永和街,2023-03-19 15:23:33,新永和街：自北向南畅通。
1,双向畅通,果戈里大街,2023-03-19 15:23:33,"果戈里大街：双向畅通；东向西,从民益街到一曼街行驶缓慢。"
1,自北向南畅通,比乐街,2023-03-19 15:23:33,比乐街：自北向南畅通。
1,双向畅通,永和街,2023-03-19 15:23:34,永和街：双向畅通。
1,双向畅通,河沟街,2023-03-19 15:23:34,河沟街：双向畅通。
1,自南向北畅通,河渠街,2023-03-19 15:23:34,河渠街：自南向北畅通。
1,自北向南畅通,洁净街,2023-03-19 15:23:34,洁净街：自北向南畅通。
1,自东向西畅通,芦家街,2023-03-19 15:23:34,芦家街：自东向西畅通。
1,双向畅通,花园街,2023-03-19 15:23:35,"花园街：双向畅通；北向南,从建设街到红军街辅路行驶缓慢。"
2,自西向东轻微拥堵,阿什河街,2023-03-19 15:23:35,"阿什河街：自西向东轻微拥堵；西向东,从一曼街到民益街严重拥堵。"
1,双向畅通,雨阳街,2023-03-19 15:23:35,雨阳街：双向畅通。
1,双向畅通,革新街,2023-03-19 15:23:35,革新街：双向畅通。
1,双向畅通,马家街,2023-03-19 15:23:35,马家街：双向畅通。
1,自南向北畅通,黑山街,2023-03-19 15:23:36,黑山街：自南向北畅通。
1,自西向东畅通,龙江街,2023-03-19 15:23:36,龙江街：自西向东畅通。
1,自南向北畅通,中和街,2023-03-19 15:43:46,中和街：自南向北畅通。
1,畅通,中山路,2023-03-19 15:43:46,中山路：畅通。
1,双向畅通,中山路辅路,2023-03-19 15:43:46,中山路辅路：双向畅通。
1,双向畅通,人和胡同,2023-03-19 15:43:46,人和胡同：双向畅通。
1,畅通,人和街,2023-03-19 15:43:47,人和街：畅通。
1,自北向南畅通,光芒街,2023-03-19 15:43:47,光芒街：自北向南畅通。
1,自西向东畅通,分部街,2023-03-19 15:43:47,分部街：自西向东畅通。
1,双向畅通,士课街,2023-03-19 15:43:47,士课街：双向畅通。
1,双向畅通,崇德街,2023-03-19 15:43:47,崇德街：双向畅通。
1,自东向西畅通,巴山街,2023-03-19 15:43:47,巴山街：自东向西畅通。
1,双向畅通,巴陵街,2023-03-19 15:43:48,巴陵街：双向畅通。
1,双向畅通,建新街,2023-03-19 15:43:48,建新街：双向畅通。
1,双向畅通,建设街,2023-03-19 15:43:48,建设街：双向畅通。
1,自北向南畅通,新永和街,2023-03-19 15:43:48,新永和街：自北向南畅通。
1,双向畅通,果戈里大街,2023-03-19 15:43:48,"果戈里大街：双向畅通；东向西,从银行街到一曼街拥堵。"
1,自北向南畅通,比乐街,2023-03-19 15:43:48,比乐街：自北向南畅通。
1,双向畅通,永和街,2023-03-19 15:43:48,永和街：双向畅通。
1,双向畅通,河沟街,2023-03-19 15:43:49,河沟街：双向畅通。
1,自南向北畅通,河渠街,2023-03-19 15:43:49,河渠街：自南向北畅通。
1,自北向南畅通,洁净街,2023-03-19 15:43:49,洁净街：自北向南畅通。
1,自东向西畅通,芦家街,2023-03-19 15:43:49,芦家街：自东向西畅通。
1,双向畅通,花园街,2023-03-19 15:43:49,花园街：双向畅通。
1,自西向东畅通,阿什河街,2023-03-19 15:43:49,阿什河街：自西向东畅通。
1,双向畅通,雨阳街,2023-03-19 15:43:49,雨阳街：双向畅通。
1,双向畅通,革新街,2023-03-19 15:43:50,革新街：双向畅通。
1,双向畅通,马家街,2023-03-19 15:43:50,马家街：双向畅通。
1,自南向北畅通,黑山街,2023-03-19 15:43:50,黑山街：自南向北畅通。
1,自西向东畅通,龙江街,2023-03-19 15:43:50,龙江街：自西向东畅通。
1,自南向北畅通,中和街,2023-03-19 16:04:00,中和街：自南向北畅通。
1,畅通,中山路,2023-03-19 16:04:00,中山路：畅通。
1,双向畅通,中山路辅路,2023-03-19 16:04:00,中山路辅路：双向畅通。
1,双向畅通,人和胡同,2023-03-19 16:04:01,人和胡同：双向畅通。
1,畅通,人和街,2023-03-19 16:04:01,人和街：畅通。
1,自北向南畅通,光芒街,2023-03-19 16:04:01,光芒街：自北向南畅通。
1,自西向东畅通,分部街,2023-03-19 16:04:01,分部街：自西向东畅通。
1,双向畅通,士课街,2023-03-19 16:04:01,士课街：双向畅通。
1,双向畅通,崇德街,2023-03-19 16:04:01,崇德街：双向畅通。
1,自东向西畅通,巴山街,2023-03-19 16:04:01,巴山街：自东向西畅通。
1,双向畅通,巴陵街,2023-03-19 16:04:01,巴陵街：双向畅通。
1,双向畅通,建新街,2023-03-19 16:04:02,建新街：双向畅通。
1,双向畅通,建设街,2023-03-19 16:04:02,建设街：双向畅通。
1,自北向南畅通,新永和街,2023-03-19 16:04:02,新永和街：自北向南畅通。
1,双向畅通,果戈里大街,2023-03-19 16:04:02,果戈里大街：双向畅通。
1,自北向南畅通,比乐街,2023-03-19 16:04:02,比乐街：自北向南畅通。
1,双向畅通,永和街,2023-03-19 16:04:02,永和街：双向畅通。
1,双向畅通,河沟街,2023-03-19 16:04:03,河沟街：双向畅通。
1,自南向北畅通,河渠街,2023-03-19 16:04:03,河渠街：自南向北畅通。
1,自北向南畅通,洁净街,2023-03-19 16:04:03,洁净街：自北向南畅通。
1,自东向西畅通,芦家街,2023-03-19 16:04:03,芦家街：自东向西畅通。
1,双向畅通,花园街,2023-03-19 16:04:03,花园街：双向畅通。
1,自西向东畅通,阿什河街,2023-03-19 16:04:03,阿什河街：自西向东畅通。
1,双向畅通,雨阳街,2023-03-19 16:04:03,雨阳街：双向畅通。
1,双向畅通,革新街,2023-03-19 16:04:04,革新街：双向畅通。
1,双向畅通,马家街,2023-03-19 16:04:04,马家街：双向畅通。
1,自南向北畅通,黑山街,2023-03-19 16:04:04,黑山街：自南向北畅通。
1,自西向东畅通,龙江街,2023-03-19 16:04:04,龙江街：自西向东畅通。
1,自南向北畅通,中和街,2023-03-19 16:24:16,中和街：自南向北畅通。
2,轻微拥堵,中山路,2023-03-19 16:24:16,中山路：轻微拥堵。
1,双向畅通,中山路辅路,2023-03-19 16:24:17,中山路辅路：双向畅通。
1,双向畅通,人和胡同,2023-03-19 16:24:17,人和胡同：双向畅通。
1,畅通,人和街,2023-03-19 16:24:17,人和街：畅通。
1,自北向南畅通,光芒街,2023-03-19 16:24:17,光芒街：自北向南畅通。
1,自西向东畅通,分部街,2023-03-19 16:24:17,分部街：自西向东畅通。
1,双向畅通,士课街,2023-03-19 16:24:17,士课街：双向畅通。
1,双向畅通,崇德街,2023-03-19 16:24:18,崇德街：双向畅通。
1,自东向西畅通,巴山街,2023-03-19 16:24:18,巴山街：自东向西畅通。
1,双向畅通,巴陵街,2023-03-19 16:24:18,巴陵街：双向畅通。
1,双向畅通,建新街,2023-03-19 16:24:18,"建新街：双向畅通；东向西,从宣德街到洁净街拥堵。"
1,双向畅通,建设街,2023-03-19 16:24:18,建设街：双向畅通。
1,自北向南畅通,新永和街,2023-03-19 16:24:19,新永和街：自北向南畅通。
1,双向畅通,果戈里大街,2023-03-19 16:24:20,果戈里大街：双向畅通。
1,自北向南畅通,比乐街,2023-03-19 16:24:20,比乐街：自北向南畅通。
1,双向畅通,永和街,2023-03-19 16:24:20,永和街：双向畅通。
1,双向畅通,河沟街,2023-03-19 16:24:20,河沟街：双向畅通。
1,自南向北畅通,河渠街,2023-03-19 16:24:20,河渠街：自南向北畅通。
1,自北向南畅通,洁净街,2023-03-19 16:24:20,洁净街：自北向南畅通。
1,自东向西畅通,芦家街,2023-03-19 16:24:21,芦家街：自东向西畅通。
1,双向畅通,花园街,2023-03-19 16:24:21,花园街：双向畅通。
1,自西向东畅通,阿什河街,2023-03-19 16:24:21,阿什河街：自西向东畅通。
1,双向畅通,雨阳街,2023-03-19 16:24:21,雨阳街：双向畅通。
1,双向畅通,革新街,2023-03-19 16:24:21,革新街：双向畅通。
1,双向畅通,马家街,2023-03-19 16:24:22,马家街：双向畅通。
1,自南向北畅通,黑山街,2023-03-19 16:24:22,黑山街：自南向北畅通。
1,自西向东畅通,龙江街,2023-03-19 16:24:23,龙江街：自西向东畅通。
1,自南向北畅通,中和街,2023-03-19 16:44:34,中和街：自南向北畅通。
1,畅通,中山路,2023-03-19 16:44:34,中山路：畅通。
